Time,Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Amount,Class
12187.0,1.12725703839445,0.170387027615034,1.67570199753678,1.66201731937712,-1.09304552030978,-0.447651348734434,-0.590031346075983,-0.0712913958175295,2.01525853422692,-0.595300444395316,0.775875832407988,-1.40739301299875,2.40761039168139,0.941285862031502,-0.690398369789777,-0.146747057924668,0.630989244423054,-0.0663256693754338,-0.619968418640038,-0.150917643413711,-0.170889606141109,0.0098317448176367,0.066699007285855,0.877103116766556,0.350030387479845,-0.482569120701529,0.052776674074583,0.0382189220042954,4.99,0
149717.0,-0.723097778361243,-1.30708667713359,1.11949227928905,-2.48682939586112,-1.78185710843714,0.38249541433136,0.2213889101543,-0.0215496851817992,-1.96436949909692,0.795541725012896,0.181111021174914,-1.13479491120629,-0.561099644295352,-0.431789885644754,-0.639076559140546,0.231496692005789,-0.0151602229819832,0.71512770668746,0.246247097216449,-0.405058858756587,-0.457047210322272,-0.980796716496536,0.006518932684058,-0.488353330016254,0.336841099390836,-0.335149375204883,-0.0273142590575567,-0.22655831477564,299.0,0
72288.0,1.35735777905348,-0.802676927622428,1.13555180618812,-0.490788060316515,-1.67202180754605,-0.50997618977007,-1.19228752458934,0.0440086009109221,-0.0016002522837217,0.52624204053443,-0.672714181091619,-0.799251025607187,-0.384360602511228,-0.590291654308045,0.427583233462776,1.21441319900511,0.345732322477045,-0.947911062059405,0.465614738303686,0.0340621633572942,0.299976229607979,0.911313945892924,-0.0961120381277554,0.427782111237613,0.436566670509313,-0.0443889511750441,0.0458211146370697,0.0242748747056132,10.0,0
168435.0,1.89180578000032,-0.123110792561494,-1.79127533558181,0.342303438200065,0.235308375031544,-0.723866283739436,0.0827996067276921,-0.114663868868191,0.767009170471766,-0.759399116807894,1.02482462185216,0.920285871728341,-0.112464873633232,-1.40943414372493,-0.747119445428895,0.26054727280064,0.877961589907463,0.589877190111037,0.426536856847413,-0.0582991010370364,-0.186402321500695,-0.408728387139806,0.0919381144275674,-0.518938182488201,-0.0822667955434064,-0.0882647415924527,-0.0152440172968377,-0.0229979115085361,61.19,0
55416.0,-0.378806215014491,0.449421785963576,0.154982923042146,-0.899310393213263,-0.678177498514035,-1.41924317543047,0.130647595229889,0.0870017878424496,0.509679294060814,-0.961626495377671,-0.272396878274875,0.525028344054462,0.253721649124307,0.684852964045404,2.1522455835893,-1.14250554817902,0.575610056296259,0.0698541067994425,2.53182112870438,-0.0482940288419321,0.0532149897297991,0.266919226666703,0.514422211379074,0.412200094565557,-1.27988095904747,-0.16647863986903,0.0714032446348826,0.150137487811712,27.75,0
57608.0,-1.99509371087243,0.940274414109617,1.00865205098015,-0.249922113472546,0.311493879475626,-1.15239908197747,0.187281009859197,0.388285320809804,-0.371983200524744,-0.603224519621608,0.199295847147474,0.639722087736601,0.643782982287749,-0.28581396011304,0.671011087192883,0.347140928434528,0.267850529359104,-0.843586629195609,-1.26706964823832,-0.10733235889456,-0.217750850353993,-0.57920092957999,-0.325422689979404,0.397125105138725,-0.219743861674064,-0.0422363383754727,0.345375677024096,-0.0600465593973955,10.02,0
46054.0,0.178083893994289,-1.57200496015031,0.761489935602634,1.95885031495987,-1.01466746866399,1.10596951512025,0.0082268477121394,0.27080544743304,0.817735976015616,-0.478694983258382,0.732426092977427,2.11587406379092,0.532171646097213,-0.605404666230846,-2.43619838438495,-0.92841060492476,0.489896423652293,-0.86501231684633,0.31753446019184,0.759808089313051,-0.0851878280198296,-0.776516818146303,-0.330009855051207,0.0702422116683625,0.259942621032041,-0.577151505981408,0.0086732529239393,0.0977495240695019,455.57,0
74396.0,1.10612610832438,-1.0224623650975,0.930522105189162,1.00047674219788,-1.21968601836496,0.895017180302073,-1.02753599486799,0.410378865794091,0.564097101704089,0.430143051631698,-2.1615848694295,-0.662615921831659,-2.10906018477314,-0.467190852501738,-1.56782280209412,-2.39372966985676,0.979251783730483,0.438026745792745,-0.403544751033645,-0.61796524770583,-0.798938237955868,-1.599063165089,0.0774145083994422,-0.532812072810329,0.283622807475845,-0.47555897301332,0.0906113919985316,0.0341792961975229,71.99,0
74080.0,0.707312447684268,-0.418649516801907,0.351848230444377,1.45701721181474,-0.547272914309166,-0.468998427069254,0.355860657406187,-0.149697355634252,-0.102691994261479,-0.111067625838317,0.186598294666825,0.634755544213829,0.486044691566393,0.308860572124773,1.18119276924814,-0.177078792356683,-0.114310465012605,-0.641972578601917,-1.0337516584022,0.327375000983804,0.2313883486951,0.229756686075442,-0.218197560856812,0.420723116587678,0.422673598816048,-0.346042436689002,-0.0023710927664664,0.0662805284136202,240.0,0
105350.0,1.9480680996365,-0.379668501620155,-0.138318432802941,0.478907165989637,-0.865055927660741,-0.588871082618598,-0.814946709833368,0.105959831196075,2.74691762514209,-0.349365587255799,1.5556066751495,-2.69915101935565,-1.03697753406443,2.24031543892721,-0.0878256260719278,0.485897745099955,0.0109994375894696,1.07647636561901,-0.0781090207316877,-0.450308300726503,-0.24125908125128,-0.475566553847738,0.395601889603216,-0.115700169571497,-0.523306985374776,-0.97915158096916,0.0113912443139199,-0.0480838051044016,2.12,0
78886.0,1.27640524356523,-0.0355034125815868,-0.817448067212931,-0.560826946222188,0.636665668251911,-0.0607057065648424,0.394993632995953,-0.167067844481205,-0.334605874228651,-0.0657426492372979,0.154536771245694,0.843180714765293,1.08091499825134,0.408833158184043,0.169159297243158,0.657546068739786,-1.07441001447115,-0.0340457347624163,1.26246940906791,0.173448892435936,-0.398353624270487,-1.30766923407767,-0.140879034715855,-1.33435536222688,0.411444502566834,0.816229804295944,-0.121924613088115,-0.0162172414429725,68.75,0
81704.0,1.21713903049053,0.382944218463727,0.549971341800312,1.10054676631256,-0.33913303046852,-0.870215226395314,0.162427307541498,-0.210235735125196,-0.0544650115135313,-0.0425517774059441,-0.206743570054829,0.61824015942018,0.69656927328993,0.210421182770121,0.969235983710116,0.200961602857668,-0.519118943403616,-0.414867958456232,-0.294915965799426,-0.0854053375302198,-0.218970481954194,-0.620590818131146,0.0898158222984953,0.366031322651325,0.388632063028763,-0.63382860937395,0.0275280184976276,0.0323460892165472,9.99,0
67476.0,1.0444444211902,-0.138740133003912,1.35777414485884,1.22814382957783,-0.840873222690152,0.480035522994089,-0.732164128151733,0.363699503586818,0.616207546618532,-0.078803962881518,1.30884081814376,1.31466455981728,-0.121986258446298,-0.118411120677571,-0.28273573100463,-0.0760402884516477,-0.145548804895939,-0.0795299139602253,-0.358061188953532,-0.153813707418677,0.0325990781889406,0.287409585022814,0.0345064588526962,0.234404961113404,0.282861243219936,-0.409990519328461,0.0845121590347,0.0275004966126623,13.53,0
74165.0,-0.579903072623648,1.31059162619086,1.09176524196915,-0.19547695123167,0.272299962289813,-0.468983699527404,0.644604517750218,0.059644509356726,-0.563922220154994,-0.0572245758275904,1.35406449693691,0.939494727832532,0.896409615980997,-0.483367458812078,0.143586104069507,0.615564467429543,-0.416337149504351,0.347926910767699,0.286635432423,0.310968325969527,-0.255491254071907,-0.592883193489371,-0.0714531249759854,-0.0296128144725437,-0.0693021343124275,0.0767093343662943,0.353974769458925,0.145874897789074,2.58,0
37573.0,0.0927543487261002,-0.708026779478949,1.16698350328966,-3.0175019408192,-0.0922031258463498,0.93685612663517,-0.555601796782734,0.136589930321453,-1.92886483757922,1.14474259646959,-0.40696457136364,-1.35257085513424,0.0550713126503086,-0.643940050397928,-0.14661651686072,0.429057240696057,-0.619079664546251,1.0486937052239,-0.621962237331126,-0.324373856581736,-0.0369836804772928,0.399667114414038,-0.36933048763959,-1.73298489710829,0.04212661637188,-0.160235538433592,-0.102867158446615,-0.234708167634367,8.36,0
156586.0,2.05840421406403,-1.84252902652107,-0.0401660677316293,-1.57609594754652,-1.77289523995955,0.363390776605135,-1.83711532783064,0.194442501909843,-0.951856325953911,1.57389991573581,0.773406371101223,0.404561829284455,1.28152802995072,-0.874147401797447,-0.608924684423429,0.025746449733565,0.0761769726079319,0.624196751235265,-0.138792998460306,-0.207420636298837,-0.0420137097951999,0.262853013397726,0.313984914017163,0.69717564983343,-0.577218774378933,-0.305329935598121,0.0535840808333662,-0.0198004120621236,81.09,0
120470.0,0.151003764868518,0.991652650374939,-0.504668732406854,-0.584573029144325,0.978824062262757,-0.722555581596887,0.958076348470302,-0.0795617534098327,0.0157704880161256,-0.827165271256219,-0.937799546196166,-0.364233864378354,-0.285112399669276,-0.963729586489769,-0.187027120120198,0.409977026380792,0.307272135562729,-0.104191359833647,-0.147068788626846,0.014520495206546,-0.356778587779788,-0.90168626516316,0.0831908692941673,0.360339999301744,-0.401831635239963,0.12640451621252,0.218382758866701,0.0818911364219232,6.99,0
113983.0,2.03114975948417,-0.200372941244883,-1.20678782212415,0.227156455535023,0.0074889986071101,-0.641813100804618,-0.0127059783987916,-0.0792572458306304,0.467885524363845,0.265771878781299,0.528194421934011,0.458737351200997,-1.05764447394136,0.675251507058947,-0.469253479201623,0.179724743470986,-0.539504052245076,-0.221999671397335,0.494651645754838,-0.277039053477505,-0.265288823311189,-0.713294340205837,0.30620029948557,-0.425339924303206,-0.336948612236259,0.207532716109976,-0.0791062153591852,-0.0761943612263203,2.68,0
134186.0,-5.89905006379021,-2.71534248479106,-0.631954444383471,-1.79012328017271,0.732280562387089,-0.661160935863357,0.315338878660965,0.232918056343888,1.80164466997947,0.578244453972932,0.478410398181741,0.515252568149099,0.0730411195063106,-0.486611036553915,0.0234033235415241,1.54427013732801,-1.54659466790522,0.472284679692091,-0.534663868468689,-2.22532871973957,-0.908755939235084,0.848345089180886,1.32597424556479,0.370547056627909,0.809250540526476,0.841776366052629,0.891810419229689,-0.33447087859482,143.49,0
36954.0,0.735905404572799,-0.865479917660955,1.23907396466316,1.64928866451405,-1.23312967740199,0.767034801601016,-0.791462780135806,0.49153161775782,1.15529980484589,-0.123550940821116,0.649232782704703,0.436069224089891,-2.01314357829393,-0.0239240363552131,-0.954315526261063,-0.333307065487899,0.238026698900505,0.222385113565513,-0.309417045540289,0.0159285301034225,0.273261691109166,0.72397772758654,-0.249737921810346,0.245670116218992,0.439962237147411,-0.12593110970982,0.053183674565927,0.0435853876873722,162.5,0
131726.0,2.15707313590445,0.0118470878492411,-2.58517210767965,-0.359370299014544,1.11983990693356,-0.601332941599115,0.606321191900693,-0.295127218241832,0.0713291072332527,0.199347817629667,0.183821020391783,0.334137237814154,-0.543216228386801,1.05092572692763,-0.162635523688766,-0.141645269895259,-0.813866745361732,0.332790400918318,0.73885145993641,-0.204903551894147,0.131555231128016,0.428273408794981,-0.122307797755709,-0.105153269995154,0.525711210021966,0.242607905063228,-0.0997886165099601,-0.0915763473773883,5.78,0
72142.0,-0.627058222028144,1.20496392187079,1.05887935066909,-0.173359275827022,0.205231682300055,-0.473526877320882,0.641708103123631,0.084230936335297,-0.480604003455506,-0.0476194925540239,1.26183876505922,0.644563285345761,0.350261858485291,-0.37453493162218,0.208484262235689,0.647155788976575,-0.387285103955853,0.418689904294203,0.291026281420509,0.281097600858847,-0.262458930795101,-0.637177654255291,-0.0303565808883652,-0.0449905352470029,-0.0792506579915625,0.0795233800647483,0.354331101094705,0.146116195610385,15.28,0
78667.0,-2.2807147541222,-0.0217263109196852,2.24061944739252,1.0298189635005,-0.294138399604361,0.917134796456355,0.036441375828471,-0.569078105042433,-0.0229484756601925,0.0702861317940986,1.37956628850217,1.11260092916487,0.673303083678255,-0.415044686830838,0.463721967453059,-0.177815855260774,-0.162513957674824,0.295948737063821,0.551311200549797,-0.499306994129274,0.693025245556706,0.427101099363092,0.612760913663605,0.0208086603674442,0.335690162113187,-0.287831167262329,-0.420751982334681,-0.277595738123101,105.09,0
162979.0,-0.398620971953647,0.838909805643854,-0.071623532757886,-0.598150313651829,-0.0787729765204973,-0.963468125847856,0.428440508164254,0.477690356159546,-0.167604122275727,-0.413193728084124,0.355202554396384,-0.0795980792466855,-2.08917718799577,1.04518058902948,-0.920349005710247,0.297204901111582,-0.338970566625201,0.0138389279552096,0.176127734816349,-0.232669325327931,-0.172903604370834,-0.627061977926742,0.176388963242237,0.0121376813509227,-0.573106196460016,0.123558027524813,0.101394772296294,0.0144391568085396,15.54,0
43723.0,-1.0394701303919,0.605510341918288,1.77568139442322,1.30293386579641,-0.0564279482559121,0.492816646196695,0.874186084646056,0.125303461056025,-0.765250987144414,-0.198909069004716,1.29523018932352,0.76634165444023,-0.363535883533374,0.221726595360392,-0.347993248863402,-1.03996347378188,0.484864046571541,-0.219974617279076,1.05229846007695,0.0127860426679914,0.0198324341187885,0.254695005028393,-0.0470670194025001,0.249530847746132,0.442920907749753,-0.164943407464069,0.0257342478726496,0.0389660195428638,109.0,0
160845.0,-3.19399071971166,-3.86720160286852,1.29591569807958,-2.03783581207579,3.78983608236012,-2.89270224033097,-2.2635987217169,0.507152614431603,1.30694462084296,-1.45202375145889,0.834248535563695,1.31013477501095,-0.284356108965199,0.328984441386613,0.0134453692352722,-0.13531978546445,-0.689838350680511,0.432832975323017,0.40501581369579,0.891619957843317,0.222377605325986,-0.528129732453015,0.742014582773563,0.660714265633238,-0.210309829490985,-0.714690389378536,-0.0093780160466483,0.225126750075665,11.73,0
144164.0,2.04261195278307,-0.982260384077763,-0.550821727333593,-0.443875546243057,-0.950124383811871,-0.265924736567598,-0.850052562703991,-0.0373088041067595,-0.0322319442361462,0.781207434561942,-1.12586167853894,0.0168677304396046,0.430655998530899,-0.214232471946483,0.422943624377389,-1.02517304277755,-0.304967456966918,0.924787835379807,-0.755218223503652,-0.468349366034721,-0.610062736732343,-1.33196226984419,0.50422079619754,0.607513481675253,-0.741644813287835,0.200399910381477,-0.0276140165851397,-0.0246807160938551,55.95,0
146358.0,1.89145179192616,-0.0720691376451823,-2.52515970520646,0.385494806484634,2.53253607780149,3.52797284376644,-0.531227849968544,0.928475821976724,0.37976859443982,-0.323424916392572,0.31323260189088,0.247064199940152,-0.228618667113925,-0.801866239800148,0.750078902223954,0.464518891969377,0.331892492097854,-0.206186818447401,-0.520976728323711,-0.0897239743875249,-0.49504498969707,-1.5266263217912,0.473446605075716,0.487369449341361,-0.395428457804483,-1.15335700692264,0.0606889939885055,-0.0033172954406121,37.99,0
